 -2.21781e-12 -1.67329e-12
 -6.72684 -3.33558
 -8.27995 -4.08248
 -8.98348 -4.37949
 -9.35754 -4.47973
 -9.60202 -4.4787
 -9.76879 -4.40192
 -9.88737 -4.26495
 -9.9668 -4.0752
 -10.0026 -3.8374
 -9.99286 -3.55899
 -9.93502 -3.24759
 -9.83796 -2.91417
 -9.69774 -2.56671
 -9.51461 -2.21486
 -9.29065 -1.86831
 -9.02956 -1.53617
 -8.73625 -1.2264
 -8.41796 -0.945099
 -8.08189 -0.696569
 -7.73528 -0.48367
 -7.38564 -0.307451
 -7.04009 -0.167191
 -6.7049 -0.0606248
 -6.38519 0.0157394
 -6.08466 0.0662873
 -5.80573 0.0959738
 -5.54937 0.109584
 -5.31548 0.111566
 -5.10306 0.10582
 -4.91046 0.095563
 -4.73562 0.083259
 -4.57632 0.0706863
 -4.43035 0.0589917
 -4.29573 0.0487641
 -4.17074 0.0402087
 -4.05393 0.0332806
 -3.94416 0.0277967
 -3.84053 0.0235046
 -3.74235 0.020144
 -3.64909 0.0174849
 -3.56033 0.0153421
 -3.47573 0.0135754
 -3.395 0.0120856
 -3.31791 0.0108042
 -3.2442 0.00968559
 -3.17369 0.00869902
 -3.10617 0.00782387
 -3.04146 0.00704523
 -2.97939 0.00635136
 -2.9198 0.0057327
 -2.86256 0.00518109
 -2.80752 0.00468926
 -2.75456 0.00425065
 -2.70356 0.00385934
 -2.65441 0.00351001
 -2.60702 0.00319791
 -2.5613 0.00291882
 -2.51715 0.00266887
 -2.4745 0.00244467
 -2.43327 0.00224322
 -2.39338 0.00206189
 -2.35479 0.00189834
 -2.31742 0.00175051
 -2.28121 0.00161661
 -2.24612 0.00149506
 -2.2121 0.00138449
 -2.17908 0.00128371
 -2.14704 0.00119169
 -2.11593 0.00110752
 -2.0857 0.00103042
 -2.05633 0.000959687
 -2.02777 0.000894708
 -1.99999 0.000834946
 -1.97297 0.000779915
 -1.94666 0.000729182
 -1.92105 0.000682359
 -1.8961 0.000639104
 -1.87179 0.000599103
 -1.8481 0.000562074
 -1.825 0.000527761
 -1.80247 0.000495929
 -1.78049 0.000466371
 -1.75904 0.000438901
 -1.7381 0.000413348
 -1.71765 0.000389558
 -1.69768 0.000367392
 -1.67817 0.000346721
 -1.6591 0.000327429
 -1.64046 0.000309411
 -1.62223 0.00029257
 -1.6044 0.000276818
 -1.58696 0.000262073
 -1.5699 0.00024826
 -1.5532 0.00023531
 -1.53685 0.000223162
 -1.52085 0.000211758
 -1.50517 0.000201045
 -1.48981 0.000190976
 -1.47476 0.000181505
 -1.46002 0.000172593
 -1.44556 0.0001642
 -1.43139 0.000156292
 -1.4175 0.000148836
 -1.40387 0.000141803
 -1.3905 0.000135164
 -1.37738 0.000128895
 -1.36451 0.000122971
 -1.35188 0.00011737
 -1.33948 0.000112073
 -1.32731 0.00010706
 -1.31535 0.000102313
 -1.30361 9.78156e-05
 -1.29208 9.35529e-05
 -1.28074 8.95107e-05
 -1.26961 8.56756e-05
 -1.25867 8.20354e-05
 -1.24791 7.85791e-05
 -1.23734 7.52956e-05
 -1.22695 7.21748e-05
 -1.21673 6.92074e-05
 -1.20668 6.63846e-05
 -1.19679 6.36982e-05
 -1.18707 6.11406e-05
 -1.1775 5.87046e-05
 -1.16808 5.63835e-05
 -1.15882 5.4171e-05
 -1.1497 5.20612e-05
 -1.14072 5.00486e-05
 -1.13189 4.81279e-05
 -1.12319 4.62943e-05
 -1.11462 4.45432e-05
 -1.10618 4.28702e-05
 -1.09787 4.12714e-05
 -1.08969 3.97428e-05
 -1.08162 3.82809e-05
 -1.07368 3.68824e-05
 -1.06585 3.55439e-05
 -1.05814 3.42626e-05
 -1.05053 3.30355e-05
 -1.04304 3.18601e-05
 -1.03565 3.07336e-05
 -1.02837 2.96539e-05
 -1.02119 2.86184e-05
 -1.01411 2.76253e-05
 -1.00713 2.66723e-05
 -1.00025 2.57577e-05
 -0.993456 2.48796e-05
 -0.986758 2.40363e-05
 -0.98015 2.32262e-05
 -0.973632 2.24478e-05
 -0.9672 2.16996e-05
 -0.960854 2.09801e-05
 -0.954592 2.02882e-05
 -0.948412 1.96225e-05
 -0.942313 1.89818e-05
 -0.936292 1.83651e-05
 -0.930349 1.77713e-05
 -0.924483 1.71994e-05
 -0.918691 1.66484e-05
 -0.912973 1.61174e-05
 -0.907327 1.56055e-05
 -0.901751 1.51119e-05
 -0.896246 1.46359e-05
 -0.890808 1.41766e-05
 -0.885438 1.37334e-05
 -0.880134 1.33055e-05
 -0.874894 1.28924e-05
 -0.869718 1.24933e-05
 -0.864605 1.21078e-05
 -0.859554 1.17352e-05
 -0.854563 1.1375e-05
 -0.849632 1.10267e-05
