 -0.0431258 -0.138598
 -0.367755 -1.75748
 -0.67023 -3.16073
 -0.941722 -4.27386
 -1.18335 -5.11161
 -1.41216 -5.77238
 -1.64741 -6.35402
 -1.89914 -6.89505
 -2.17157 -7.40709
 -2.46709 -7.89175
 -2.78819 -8.35053
 -3.13738 -8.78413
 -3.51664 -9.19178
 -3.92731 -9.57162
 -4.37 -9.92081
 -4.84495 -10.2355
 -5.35167 -10.5114
 -5.88881 -10.7439
 -6.45438 -10.9284
 -7.04565 -11.06
 -7.65911 -11.1338
 -8.29049 -11.1453
 -8.93459 -11.0902
 -9.58525 -10.9649
 -10.2356 -10.7662
 -10.8779 -10.4917
 -11.5038 -10.1399
 -12.1041 -9.71065
 -12.6691 -9.20466
 -13.1888 -8.62428
 -13.653 -7.97323
 -14.0515 -7.25698
 -14.3743 -6.48274
 -14.6121 -5.6595
 -14.7568 -4.79808
 -14.8012 -3.91092
 -14.7402 -3.012
 -14.5707 -2.11674
 -14.2917 -1.2413
 -13.9053 -0.402711
 -13.4163 0.381996
 -12.8326 1.09637
 -12.1651 1.72482
 -11.4278 2.25343
 -10.6376 2.67069
 -9.81325 2.96813
 -8.97584 3.14061
 -8.14746 3.18698
 -7.35057 3.11045
 -6.60704 2.91871
 -5.93715 2.62388
 -5.35874 2.2422
 -4.8863 1.79358
 -4.52992 1.30085
 -4.29464 0.788864
 -4.17999 0.283296
 -4.17979 -0.1907
 -4.28223 -0.609843
 -4.47036 -0.954065
 -4.72299 -1.20755
 -5.01562 -1.36
 -5.32192 -1.40738
 -5.61533 -1.35228
 -5.87077 -1.20388
 -6.06637 -0.977462
 -6.18502 -0.693493
 -6.21568 -0.3762
 -6.15429 -0.0518441
 -6.00417 0.253278
 -5.77594 0.514888
 -5.48647 0.712797
 -5.15778 0.832579
 -4.81513 0.866922
 -4.48479 0.816382
 -4.19158 0.689434
 -3.95654 0.501741
 -3.79474 0.274723
 -3.71378 0.0334533
 -3.71283 -0.195899
 -3.78265 -0.38884
 -3.90653 -0.525251
 -4.06202 -0.5917
 -4.22349 -0.583072
 -4.36513 -0.503249
 -4.46404 -0.36476
 -4.50317 -0.187267
 -4.47348 0.00480626
 -4.37528 0.185495
 -4.21821 0.330688
 -4.02005 0.421521
 -3.80426 0.447115
 -3.59663 0.406109
 -3.4215 0.307017
 -3.29809 0.166989
 -3.23748 0.00922961
 -3.24079 -0.140602
 -3.29895 -0.258541
 -3.39412 -0.326266
 -3.50268 -0.334209
 -3.59919 -0.283248
 -3.66095 -0.184573
 -3.67197 -0.0577246
